center_index,LAMBX,LAMBY,existing_cells_5x5,complete_5x5,persistence_MAE_C,persistence_RMSE_C,convlstm_MAE_C,convlstm_RMSE_C,convlstm_BIAS_C,convlstm_R2,MAE_improvement_percent,RMSE_improvement_percent
4215,5960,20890,25,True,1.7991213167739288,2.32005995735406,1.5759486040508823,2.044609756057066,0.11561885131497167,0.8940843894416398,12.404539407227178,11.872546673799517
4216,5960,20970,25,True,1.9510175791413116,2.5251711634289387,1.7204338236058012,2.2161590907701005,-0.022070130410842825,0.8756092101924207,11.818640590465396,12.237272353420572
4217,5960,21050,25,True,1.935522645849745,2.504970096756895,1.6922901940500152,2.1811571439670825,0.016388168829001286,0.8796474535323383,12.566758251125725,12.926819094928234
4218,5960,21130,25,True,1.879139634660832,2.4272457367835667,1.6199009178083985,2.0907705489807857,0.027050701585993736,0.8885885408260291,13.795606886830619,13.862427800518324
4219,5960,21210,25,True,1.8160499622157942,2.344054783316527,1.5357686765319656,1.9845547162941461,0.043018251960747336,0.899157877248337,15.433566890519495,15.336675131531523
4220,5960,21290,25,True,1.7435707212266385,2.2541091728251694,1.46765726744081,1.8912264450633318,0.03753758094357077,0.9130601926003931,15.82462072956339,16.098720156797974
4221,5960,21370,25,True,1.8143848486237786,2.341699484124703,1.5160337336961038,1.9535506662074265,-0.004664743531092133,0.9092875389421919,16.44365114457254,16.57551793253957
4222,5960,21450,25,True,1.8249768690308634,2.355447113531709,1.5427750226637482,1.983415490822443,-0.005486107666552012,0.9061640139586868,15.46331085922069,15.794522431516176
4223,5960,21530,25,True,1.833209945579903,2.364366980565399,1.600471884756591,2.0451588983850697,-0.14061488849382286,0.9043207378603622,12.695657766011593,13.50078413394168
4224,5960,21610,25,True,1.8092506472210879,2.333508927486789,1.527224418082577,1.9590315010271866,-0.09864709048663765,0.9129218348682856,15.588013168417993,16.047824889314565
4225,5960,21690,25,True,1.7883441441595058,2.3051746104905333,1.5134023477587846,1.9397271779291796,-0.10573436858806204,0.912859781251083,15.374098844377611,15.85335145104638
4226,5960,21770,25,True,1.7548102732613393,2.2563539042519016,1.4781654774315593,1.8924587052632629,-0.10152854487148288,0.9168513665748049,15.764940520642824,16.12757636569822
4227,5960,21850,25,True,1.7234505398421238,2.214441497063117,1.4473002501707404,1.8504140900940231,-0.12328897859077559,0.9208285182138722,16.0231050028671,16.43879088482952
4228,5960,21930,25,True,1.7090193883453002,2.1962281387946336,1.430924781707566,1.8297298130968636,-0.13402593940854846,0.9227891739379736,16.272173887213167,16.687625443999504
4229,5960,22010,25,True,1.683533808790237,2.153088691622768,1.405634997400501,1.7856336969213502,-0.08163883154531192,0.9274434011119348,16.50687440541691,17.06641236522725
4230,5960,22090,25,True,1.6819149373748807,2.1510329003576616,1.4096322637482113,1.7892115370435537,-0.10634540916040582,0.9271441521088548,16.188849244162494,16.820819581790044
4231,5960,22170,25,True,1.6757168765425352,2.144619826275717,1.4145148292280367,1.7939759475194823,-0.12882818941933263,0.9269020036193851,15.587480854965793,16.349931790248913
4232,5960,22250,25,True,1.6753469391292604,2.144127965317744,1.409669147389118,1.7892321829475006,-0.11161467634231045,0.9273184538590168,15.85807605189077,16.55198701340806
4233,5960,22330,25,True,1.6659574482200545,2.13398989523469,1.4035264614221676,1.7806623680000178,-0.1599961782803037,0.9282783322981223,15.752562412579861,16.557132159982153
4234,5960,22410,25,True,1.7891303882016616,2.2807757585970587,1.490249231499064,1.8967663888089978,-0.021207940898263597,0.9190920608130839,16.70538707930711,16.83678758600412
4235,5960,22490,25,True,1.7949584622166974,2.287389553946491,1.5083752190151445,1.9206342623717103,-0.04075690224477255,0.9166453016809666,15.966009756439423,16.033792361340836
4236,5960,22570,25,True,1.7915819222788145,2.28510844868942,1.509120944690969,1.9207223461430813,-0.08807781865263735,0.9167190113759999,15.766009584901783,15.946118564102518
4237,5960,22650,25,True,1.7923219735483458,2.2847764835165045,1.5069823710594212,1.915406763496833,-0.07751396295651587,0.9172244584838453,15.920108479394695,16.166558203154022
4238,5960,22730,25,True,1.7902404756925372,2.281365810173005,1.4963756564808157,1.9032841356125678,-0.05170920951624473,0.9183788528007646,16.414823773775012,16.572601941981674
4239,5960,22810,25,True,1.7898242325831297,2.280492810387118,1.4965974664820443,1.901514244064185,-0.04273675747429409,0.9186190725827783,16.382992294047305,16.61827498849254
4240,5960,22890,25,True,1.7893154698318072,2.280883263029866,1.5009831826406757,1.9076257005376853,-0.004927803695918673,0.9181338155760262,16.11411134886317,16.364606139305664
4241,5960,22970,25,True,1.7654948980029703,2.2608111637362875,1.456381114073973,1.8546323855072087,-0.06664077183584942,0.9205854657021979,17.508619496926872,17.966063895306277
4242,5960,23050,25,True,1.7658185932395858,2.258613891183064,1.4573857310080727,1.8566583608577925,-0.05229134211156459,0.9203650562522077,17.466848713245202,17.79655796390799
4243,5960,23130,25,True,1.7007863612002956,2.1785143728911454,1.442797785219939,1.8366893186029243,-0.13836255457310848,0.9208891295961235,15.168782033170022,15.690741293323622
4244,5960,23210,25,True,1.7040702332841589,2.1825181429993044,1.4230772754199852,1.8143959597641888,-0.06531243055204237,0.9230618356697414,16.489517413999522,16.866855582205023
4245,5960,23290,25,True,1.7066142023105957,2.185856719987387,1.4181249232120143,1.8104825072124342,-0.06556068141630245,0.9234391336538912,16.904188346024185,17.172864503997253
4246,5960,23370,25,True,1.7093894033934869,2.1876989621734535,1.4108092301868929,1.8022681106708058,-0.07202711577331655,0.9241298851903095,17.4670658782517,17.618093630200683
4247,5960,23450,25,True,1.677983399566735,2.144745988908164,1.3829151051227524,1.7722302063780986,-0.06348794836561289,0.9262005636173076,17.584696876034112,17.368759958362432
4248,5960,23530,25,True,1.7194727527995997,2.2007241457691484,1.4398542787056074,1.83216774704457,-0.09678214661618496,0.9238197802502172,16.261872928124326,16.74705116645906
4249,5960,23610,25,True,1.723543108888074,2.2076447938612542,1.4415670742490134,1.831808771882904,-0.09641355413953867,0.9240678969723678,16.360254245162132,17.024297705112193
4250,5960,23690,25,True,1.6845975976426992,2.1710813163018825,1.3909531063111593,1.7783206892837253,0.02655600773637544,0.9265250356141701,17.431135586471463,18.090553498344644
4251,5960,23770,25,True,1.6720629964682043,2.1497563834039313,1.3898784626864593,1.7676033188662121,-0.1004430253013872,0.9279394657224715,16.8764295590409,17.776575405842813
4252,5960,23850,25,True,1.6701666508197344,2.1457927689254013,1.3947913834168666,1.7729552799112813,-0.11179464289041496,0.9273985089078078,16.487891628521673,17.37527940318461
4253,5960,23930,25,True,1.665818707574638,2.1373350096130976,1.3800979317833604,1.756719397829483,-0.08864621957290184,0.9284407657049327,17.151973050373236,17.807952897964928
4254,5960,24010,25,True,1.6412581338803047,2.102749200077909,1.3997918551548227,1.7695295748425273,-0.2659437292488938,0.9285275280220964,14.712266994503855,15.846855403537221
4255,5960,24090,25,True,1.6654486713532934,2.1365124405574205,1.3648278291968698,1.7374685426378906,-0.042668820750812596,0.9299746875545329,18.05044174145266,18.677349606979984
4256,5960,24170,25,True,1.6499999943538246,2.103882698175631,1.4740088266095666,1.8440703686968827,-0.3738006464757928,0.9217144035250603,10.666131414938578,12.349183236500927
4257,5960,24250,25,True,1.621877883784094,2.0746107765692856,1.4270123491454851,1.7914550206300082,-0.33739630234230455,0.9254047380875803,12.014809289091305,13.648620702121418
4258,5960,24330,25,True,1.6314523716308142,2.0799670002099666,1.4280501091292785,1.7936785701700297,-0.3764284417984333,0.926064501094949,12.467557498979453,13.764085199959272
4259,5960,24410,25,True,1.6766882445611522,2.137236412883205,1.4012716612696758,1.7757381668090593,-0.13304629224411985,0.9250549961080534,16.426224981589375,16.914284442050672
4260,5960,24490,25,True,1.6814523815116211,2.14607283036388,1.434688698683041,1.8091544231883365,-0.1270922608776957,0.9230503277810778,14.675627186464853,15.699299781844633
4261,5960,24570,25,True,1.6740517064887654,2.1380900659225373,1.425410472718132,1.7985726108555706,-0.19379551558446045,0.9235359312414491,14.852661528128374,15.87947395099432
4262,5960,24650,25,True,1.6480110584862468,2.1062438014620173,1.3543814801155252,1.7306564324579865,-0.054190645385516344,0.9235905519404686,17.817209226765154,17.83209373688471
4263,5960,24730,25,True,1.6357538609676732,2.0997279928051857,1.3685580808514253,1.747483545490801,-0.02168889006015661,0.9231449195216342,16.33471798490399,16.7757180225899
4264,5960,24810,25,True,1.685800233006367,2.1704079677430363,1.382174997391467,1.7618982526772462,-0.018537529743346323,0.9212163858321566,18.010748229250797,18.821793927092482
4265,5960,24890,25,True,1.683765026731253,2.170395214170106,1.3899679827976845,1.7746851852379733,-0.013117934464305557,0.9201742912182592,17.448814963446893,18.232164646724975
4266,5960,24970,25,True,1.6888528589183374,2.18004681160626,1.409796355721247,1.7993640112908145,0.008582190823268273,0.9186643101070597,16.52343492942412,17.462138807696434
4267,5960,25050,25,True,1.6881128429374024,2.179789972234753,1.415370295380796,1.8070762955780382,0.056939812968110286,0.9175199812405679,16.156653786367762,17.098604975900653
4268,5960,25130,25,True,1.676272015567183,2.1620464837498536,1.3958216269296368,1.7827300500371523,-0.0014819243128491595,0.918922415780703,16.730601360224526,17.544323702736254
4269,5960,25210,25,True,1.6297871662884482,2.1099890204561818,1.3980970497378369,1.7842546782590307,-0.010131678682692508,0.9181501427573776,14.215973799710582,15.437726881001824
4270,5960,25290,25,True,1.6302497221517078,2.112245746975574,1.3963762295676203,1.78586869717699,-0.00351165026894992,0.9180474171670773,14.345869188396874,15.451660881121816
4271,5960,25370,25,True,1.6218778978995325,2.0979936458790798,1.3850804063371769,1.774109103543955,-0.020400670145971703,0.9182787583001548,14.60020460658772,15.43782284428293
4272,5960,25450,25,True,1.627705830760183,2.0951321590046206,1.3811047295527146,1.7702880715164744,-0.0632747576040432,0.9175311798387777,15.150225338462972,15.504706282704229
4273,5960,25530,25,True,1.6225254154117101,2.0975041489267263,1.3798826501724568,1.7663953659981844,-0.024034464392366506,0.9189197799967482,14.954635713837714,15.785846387858983
4274,5960,25610,25,True,1.63052730930833,2.1132855348270403,1.386635631240153,1.775544024399935,-0.006910559868614063,0.9190353998565537,14.957840735070898,15.981820954201885
4275,5960,25690,25,True,1.6019425581827085,2.0682548071074054,1.3889175965541165,1.7786318362743783,0.009713596375753877,0.9144894354543254,13.297915118145925,14.003253846564702
4276,5960,25770,25,True,1.5982423582968064,2.059799846590736,1.3733219072622462,1.7625640903738513,-0.028497912065504217,0.9151775669624052,14.072987733490582,14.430322281499953
4277,5960,25850,25,True,1.5956059684365242,2.062513995623698,1.3744308866911967,1.759755288646027,0.005079568700587496,0.9171624454674187,13.86151005451859,14.67911042640551
4278,5960,25930,25,True,1.599213719257704,2.067779575367282,1.3838759500819373,1.768464858963812,0.0092365909350569,0.9166507194573459,13.465227729269268,14.475175205766575
4279,5960,26010,25,True,1.595652274132657,2.060951470071736,1.385312358280997,1.7685568980807373,-0.017194730721613965,0.9161921098647787,13.18206474314674,14.187358423380108
4280,5960,26090,25,True,1.5708603201697646,2.0379221746272864,1.3773199217281995,1.779193763800469,0.013708362085305355,0.9086156976286572,12.320662502993835,12.69569633463241
4281,5960,26170,25,True,1.5744217370639346,2.043745723268013,1.3909013873443463,1.7966881499940544,0.027672214490412343,0.907140064953679,11.656365343496006,12.088469248459436
4282,5960,26250,25,True,1.5966234939391695,2.07881359365764,1.3728516937735784,1.7769983045131472,-0.0046806203116982435,0.9128059957653015,14.01531425630623,14.518631688060768
4283,5960,26330,25,True,1.5952359039843027,2.0714781628902594,1.3782532627553878,1.7798250723572904,0.006363843570254006,0.9120592885036899,13.601915596744869,14.079467298174938
4284,5960,26410,25,True,1.597641033557253,2.0656959897751457,1.382054105718085,1.77890415931201,-0.08286127483921951,0.911063143278625,13.494078038240511,13.883544910902081
4285,5960,26490,25,True,1.6098519677260097,2.080037000502525,1.3749606532150678,1.779343916997779,0.04379083975722236,0.910132759739336,14.59086420490803,14.45614108941814
4286,5960,26570,24,False,1.4387140829843243,1.8999695855926046,1.2422999012370997,1.635499070940369,-0.06841140274203121,0.9163106909409734,13.65206499819636,13.919723592298809
4287,5960,26650,19,False,1.4381127723602096,1.8983560817987253,1.2466563349184783,1.6425323458968604,-0.04308473832291877,0.9155035918053704,13.31303365921129,13.47606691677504
4288,5960,26730,14,False,1.4384828862164662,1.8986532487826304,1.2755016570395612,1.6754120626471178,-0.01057252301649293,0.9121309682672839,11.330077732490956,11.75787028403682
4289,6040,17050,13,False,1.5693802882078949,2.0451788585207287,1.3543728485248576,1.7800518946755222,0.1298988917489277,0.9106972701526677,13.700149116092081,12.963509902355044
4290,6040,17130,18,False,1.670629002009135,2.17032059678743,1.4458137392225803,1.9125632473373964,0.21681132391577623,0.8934699548840795,13.456923261609068,11.876464234434918
4291,6040,17210,23,False,1.6513876478281648,2.1586443248838383,1.450444802876207,1.8909354189725576,-0.15183676050064412,0.897960721776553,12.16812086588085,12.40171448465401
4292,6040,17290,25,True,1.5790471757153026,2.0486599509883225,1.4182965457715115,1.7932140729468105,-0.5472801236726971,0.9108882298630006,10.180229724357137,12.46892525615483
4293,6040,17370,25,True,1.546068408553188,2.009155750787802,1.3372231835463222,1.7163507540191332,-0.4067074804808893,0.9183434538156652,13.508149047706322,14.573534015660966
4294,6040,17450,25,True,1.5768269583872354,2.055230704482279,1.3717784687504517,1.7890652535562674,0.00645272319345536,0.9092073473765996,13.003867580150041,12.950636166807357
4295,6040,17530,25,True,1.4849675661099386,1.938202344346416,1.2766878761482063,1.6496984172246978,-0.15330387286628208,0.9236610177647763,14.025874686768239,14.88512940680634
4296,6040,17610,25,True,1.57631822386679,2.072227220008172,1.4180203772164626,1.821349301987334,-0.11204579844726224,0.9086545330156004,10.042251891373478,12.106679981737171
4297,6040,17690,25,True,1.6619796964661266,2.1624646352011583,1.4898065290001121,1.8969248860106411,-0.2012766772789827,0.9033430205325994,10.3595229130721,12.27949557500236
4298,6040,17770,25,True,1.6675299786506814,2.1697226480506764,1.4771782436600225,1.8945299200632866,-0.10064899557503587,0.9029487479075087,11.415191176633972,12.683313613130629
4299,6040,17850,25,True,1.622432839308041,2.120837275432403,1.5146110315878671,1.8998580722852378,-0.359849797477334,0.9051826191863136,6.645686965147922,10.41943225475001
4300,6040,17930,25,True,1.5518964402219082,2.0230380304992597,1.4144473150854966,1.7776198992427181,-0.4154533506211696,0.9184133968765282,8.85684905087852,12.131167459861125
4301,6040,18010,25,True,1.4661886689841581,1.9132854912344313,1.330702810790338,1.6652750581597298,-0.5204765097506062,0.9293139595681248,9.240683757820255,12.962541879449878
4302,6040,18090,25,True,1.4843664178133673,1.9356268701378245,1.354704843639335,1.6944021857912186,-0.5291830569257568,0.9264417100704813,8.73514602715399,12.462354602952466
4303,6040,18170,25,True,1.566281257791722,2.056753674089052,1.3933567749362208,1.781981281206414,-0.2607040894902712,0.9168577825817146,11.040448961210519,13.359518757360988
4304,6040,18250,25,True,1.6513876337127262,2.1847306273076956,1.4678506136602214,1.9273758998007866,0.01685613840404867,0.9005127358636935,11.11410890487707,11.77970063174582
4305,6040,18330,25,True,1.780712328830546,2.3140552577565017,1.6110524151967036,2.024575009742629,-0.36389194033302497,0.8995373599267196,9.527643004822895,12.509651489244321
4306,6040,18410,25,True,1.631822386679001,2.111290751479831,1.4184211498052295,1.7952706128111204,-0.20802857807452318,0.9204513112723918,13.077479425201073,14.968101311825862
4307,6040,18490,25,True,1.6888067508383442,2.1887019437984083,1.4782777657451507,1.890817232700974,-0.02200617247659999,0.9109925031989332,12.466138294904635,13.610108582462663
4308,6040,18570,25,True,1.6667436640313331,2.1596619176448217,1.4576281636650092,1.8586305047338398,-0.12076563398447664,0.9141781332993965,12.546350400429224,13.938821185459712
4309,6040,18650,25,True,1.6662811293412314,2.15928068134979,1.451907924542705,1.852322226911456,-0.1426811002119066,0.9147547346667821,12.86536833573093,14.21577366433208
4310,6040,18730,25,True,1.658140657126738,2.1483455758338796,1.4403304983133745,1.8353597327842468,-0.17172216001646481,0.916393375243879,13.135807138990836,14.568691674669124
4311,6040,18810,25,True,1.8377428081276017,2.3717696588034434,1.6056233916869327,2.037239104497954,-0.28387416147943123,0.9049440428555188,12.630680169939867,14.104681416417984
4312,6040,18890,25,True,1.8600832633019375,2.394724184107405,1.6429741265705402,2.0810511330824903,-0.2557003778180626,0.8996965355216601,11.67201173274334,13.098504333259205
4313,6040,18970,25,True,1.896484791405437,2.4461886121595287,1.6925965343549447,2.143608249511834,-0.23201248317157416,0.8931345049767951,10.750851152325659,12.36946166553252
4314,6040,19050,25,True,1.6531913961998077,2.13089472111051,1.4045595562535231,1.7797825389630741,-0.1489036639016828,0.9253136472616318,15.039507253534875,16.477218638209152
4315,6040,19130,25,True,1.7039778053925945,2.1982522140412217,1.4776725592599986,1.8795706279886877,-0.10143095778713174,0.9163309671576009,13.280997288603498,14.497043788559475
4316,6040,19210,25,True,1.7391766204975139,2.2480528392370216,1.5326639575940608,1.953255885704641,-0.07950357548292868,0.9095918524877158,11.874162777347907,13.113435253258253
4317,6040,19290,25,True,1.7225253645961314,2.222510099550782,1.498385052676558,1.9046490757536876,-0.14462699678405141,0.9140480201324471,13.012308354142926,14.30189333498827
4318,6040,19370,25,True,1.7543015105100168,2.2504393926555863,1.531087778322571,1.932702026285059,-0.15419715571249115,0.9110982391563244,12.723795245581952,14.118903508687152
4319,6040,19450,25,True,1.715633762864246,2.1984793654423145,1.4637459358829354,1.8494417808121892,-0.22295401473490867,0.919353472286802,14.681911281623675,15.876318427937665
4320,6040,19530,25,True,1.7309435792370707,2.2219064447975017,1.4914731247131743,1.8931823373661547,-0.1404490184166385,0.9149532347214259,13.834677074191244,14.79468715710512
4321,6040,19610,25,True,1.7035615199368712,2.181724313362387,1.4583468794491863,1.8555636850987087,-0.11118287052080435,0.9172830000561741,14.394234526779629,14.949671975787473
4322,6040,19690,25,True,1.7650323844860263,2.2635020090659204,1.5280382295762025,1.9463172724350573,-0.027085010041581824,0.908179661242326,13.427184509072676,14.013008840303868
4323,6040,19770,25,True,1.7771970835358428,2.284362412346316,1.5659181028466662,1.9996772456283285,0.05092616173870358,0.9026637645915901,11.888325872605197,12.462346831629988
4324,6040,19850,25,True,1.7295096694706327,2.2234412334083498,1.4530101567920328,1.8731638982503915,0.12262300602492086,0.9143109521432455,15.987162000847942,15.753838234843398
